"Kod";"Nazwa";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2010..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2011..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2012..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2013..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2014..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2015..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2016..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2017..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2018..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2019..z³."
2813062;"Wieliczki (2)";0;0;2000;163307;382500;0;0;0;0;0
2814013;"Barczewo (3)";15000;0;0;0;0;0;147355;248460;437600;0
2814023;"Biskupiec (3)";6390122,29;3511353,29;2128129,95;2433653,65;1481142,47;3920335,27;302267,04;0;3460884,93;12892407,86
2814033;"Dobre Miasto (3)";0;0;0;0;0;0;0;0;0;0
2814042;"Dywity (2)";64721,7;2314493,98;1009986;976858,19;1709889,18;1127416,42;120864,85;4e+05;0;1e+05
2814052;"Gietrzwa³d (2)";9100;450353,5;114739,03;729095,71;126423;16026;0;0;0;0
2814063;"Jeziorany (3)";34350;376965,46;1616078,67;1891000,26;4030429,94;1679042,1;94054,09;220563;1421165;246110,17
2814072;"Jonkowo (2)";6077544,74;2033565,81;552151,51;1243491,47;839393,68;1068551,71;0;26110;25027,53;17717,37
2814082;"Kolno (2)";0;34100;0;0;0;0;0;489320,76;826605,8;372011
2814093;"Olsztynek (3)";0;7000;0;0;70000;1e+05;0;36891,36;0;0
2814102;"Purda (2)";890606,8;1146134,08;150000;0;0;0;0;0;0;0
2814112;"Stawiguda (2)";1856317,38;0;855419;890818;1106136,75;2599013,93;0;437296,22;6370903,71;8725867,23
2814122;"Œwi¹tki (2)";0;99779,2;0;0;0;0;0;0;0;0
2815011;"Ostróda (1)";7560328,77;34591305,9;17889881,27;2547230,14;1745328,49;301114,07;9615523,88;985680,69;15000;0
2815022;"D¹brówno (2)";0;1271493,93;658664,32;0;0;464408,95;135000;0;0;0
2815032;"Grunwald (2)";0;1898202,57;801802;454184,42;411381,83;1453730;0;905855,27;2720010,56;0
2815042;"£ukta (2)";3234532,66;1673819,6;2851016,05;569996,84;1072514;0;226433,55;4e+05;3585824,43;0
2815052;"Ma³dyty (2)";0;0;0;0;0;0;0;0;0;0
2815063;"Mi³akowo (3)";0;0;0;0;0;0;0;0;0;0
2815073;"Mi³om³yn (3)";0;0;0;0;0;0;0;0;0;0
2815083;"Mor¹g (3)";2419185,61;6002376,1;2223844,79;2305832;1590104,95;7068925,63;1117931,86;1595256,13;18511;84784
2815092;"Ostróda (2)";2e+05;60000;164000;261779,24;148673,21;176500;519489,57;23877;0;0
2816013;"Bia³a Piska (3)";0;0;0;0;0;0;0;609671;0;0
2816023;"Orzysz (3)";3843641,29;2770756,15;1147924,12;590677,91;586519,58;0;349970,65;0;0;48000
2816033;"Pisz (3)";0;0;0;0;0;0;0;410000;50000;1e+05
2816043;"Ruciane-Nida (3)";0;957870,39;0;0;0;384150,19;0;0;392621,24;259235,5
2817011;"Szczytno (1)";0;0;0;0;0;0;0;0;0;0
2817022;"DŸwierzuty (2)";602465,71;6234043,34;4181959,29;243271,1;828647,32;0;0;0;0;0
2817032;"Jedwabno (2)";208249,03;0;0;0;12000;48339;199551,14;1013176,57;0;0
2817043;"Pasym (3)";0;0;0;0;0;0;0;0;0;0
2817052;"Rozogi (2)";665738;0;0;51000;0;0;0;9500;0;0
2817062;"Szczytno (2)";2280780,25;1445262,79;713100;920077;431481;5017224,04;2924,87;0;1198338;2025044,39
2817072;"Œwiêtajno (2)";1654440,41;8531638,34;1217786,4;4727917,63;122853,79;944572,81;1041392,81;0;903432,27;0
2817082;"Wielbark (2)";4162951,62;2691950,1;988148,2;0;80000;0;0;0;1142859,58;
2817083;"Wielbark (3)";;;;;;;;;;1151229,48
2818012;"Banie Mazurskie (2)";435209,22;192291;818765;304174,87;68397,55;276960,16;0;0;125387;0
2818022;"Dubeninki (2)";40000;1697488;40000;1786570;47284,36;50000;50000;80000;48522,07;49446,85
2818033;"Go³dap (3)";10764794,36;8159397,85;18040754,04;2962526,83;3958050,74;530924,31;0;0;0;0
2819012;"Budry (2)";855076,46;589149,44;3871497;0;0;475495;369311,46;0;0;0
2819022;"Pozezdrze (2)";5e+05;2043499,53;0;0;161482,54;357447,07;581565,77;186000;50000;60000
2819033;"Wêgorzewo (3)";2033924,76;3060979,33;5941558,34;1609784,36;850234,7;1034697;1371406,73;0;411067,08;2415736,73
2861011;"Elbl¹g (1)";0;0;0;15937,61;88071,43;136015,04;0;0;0;0
2862011;"Olsztyn (1)";8595541,92;2191459,73;2341291,7;1578338,84;513295,81;10831210,77;207765,4;480612,48;105204,85;2634077,08
3001011;"Chodzie¿ (1)";0;0;0;0;0;3985,2;0;0;3700;0
3001022;"Budzyñ (2)";0;374629;1354950;3074960,1;550000;834162,93;0;0;1212563,88;228280
3001032;"Chodzie¿ (2)";219506,31;528791,48;562897,43;332130,95;360618,95;710789,41;27000;132695,08;0;38769,6
3001043;"Margonin (3)";0;1465516;269411,89;1450824,17;100433,36;246147,32;510000;257350;1e+05;0
3001053;"Szamocin (3)";5300;485190;1102338;806569,18;400098,54;704156,68;4750;34080;26100;0
3002011;"Czarnków (1)";0;0;0;0;0;0;0;0;0;0
3002022;"Czarnków (2)";9535,1;37557;61929,49;366839,78;49953,2;194586,88;43375,03;7607,91;31605,35;21036,03
3002032;"Drawsko (2)";96863,26;43775,54;9117,8;21382,88;4529,83;2087,62;1050;0;0;0
3002043;"Krzy¿ Wielkopolski (3)";0;0;0;0;0;0;0;0;0;135271,92
3002052;"Lubasz (2)";442611;5000;0;0;55000;0;15000;0;0;0
3002062;"Po³ajewo (2)";0;0;0;0;0;0;0;0;0;0
3002073;"Trzcianka (3)";0;0;303099;191567,66;0;0;0;0;0;0
3002083;"Wieleñ (3)";0;0;0;0;0;0;0;0;0;0
3003011;"Gniezno (1)";0;0;549895,77;0;0;0;0;547078,05;0;4953746,5
3003023;"Czerniejewo (3)";445062,37;1854391,74;301738,53;315951,41;2040599,83;187534,39;27624,46;15024,46;0;0
3003032;"Gniezno (2)";416407;0;0;0;0;0;0;0;0;0
3003042;"Kiszkowo (2)";0;3288672,39;3297474,14;796819;171000;241184;0;0;0;0
3003053;"K³ecko (3)";0;170109;3414100,89;58504;82400;912731,65;0;5365097,2;0;0
3003062;"£ubowo (2)";227799,89;135758,5;22869,9;30631,28;4100;8300;4100;0;0;723990
3003072;"Mieleszyn (2)";94299;812535,19;0;0;0;0;0;0;0;0
3003082;"Niechanowo (2)";0;0;149625;0;0;5e+05;0;0;0;0
3003093;"Trzemeszno (3)";0;0;2716911,74;0;2109960,72;712931,12;150000;0;0;0
3003103;"Witkowo (3)";1821450;0;2088401;639601,82;806860,87;125351;0;0;0;0
3004013;"Borek Wielkopolski (3)";0;0;0;0;0;0;0;0;0;0
3004023;"Gostyñ (3)";0;0;0;0;0;10000;0;0;0;80000
3004033;"Krobia (3)";0;0;10000;560000;0;706875,08;5595,96;0;0;0
3004042;"Pêpowo (2)";0;1453813;973571,28;0;3e+05;446172;0;0;0;1865449,74
3004052;"Piaski (2)";0;801853;1346800;0;181919,22;160000;0;0;0;124296,61
3004063;"Pogorzela (3)";274400;284705;0;0;0;0;0;0;0;0
3004073;"Poniec (3)";0;0;0;0;0;0;0;0;0;0
3005012;"Granowo (2)";0;583684,65;310742;622471,5;414403,4;605272,19;136837,56;0;0;0
3005023;"Grodzisk Wielkopolski (3)";2372981,92;5513167,92;1332420;2345152,64;521854,33;1018139,55;519739,36;1076826,95;45000;21000
3005032;"Kamieniec (2)";17600;694422;2975634,3;0;0;615600;0;0;2022621,59;1564993,97
3005043;"Rakoniewice (3)";2467,57;936079,1;1168,4;227819,52;208645,56;987182,47;120000;0;0;0
3005053;"Wielichowo (3)";0;1127900;302311;2305694,71;156732,37;39200;0;0;0;200368,35
3006012;"Jaraczewo (2)";0;0;0;0;0;103127,82;;;;
3006013;"Jaraczewo (3)";;;;;;;0;0;0;0
3006023;"Jarocin (3)";398673,28;5326973,45;1246834,97;833164,57;326959;154949,84;0;732172,73;0;684492,73
3006032;"Kotlin (2)";0;0;0;0;0;0;0;0;0;0
3006043;"¯erków (3)";0;0;0;0;0;0;122661,71;832796,3;144600;0
3007012;"Blizanów (2)";19580;39010,91;9034,26;16222,13;33325;2900;0;0;231572,21;0
3007022;"Brzeziny (2)";0;0;0;0;6000;0;25000;0;60000;0
3007032;"Ceków-Kolonia (2)";97436;116894;54047,61;0;0;263561;0;450359,49;1317057,46;1871520,5
3007042;"Godziesze Wielkie (2)";0;0;0;0;154075;0;60100;99400;101747,94;177970,68
3007052;"KoŸminek (2)";0;0;0;0;25768,26;0;0;50000;0;0
3007062;"Lisków (2)";0;566742,12;791356;546104;2795483,92;1010280,65;0;0;1426404,1;2338146,58
3007072;"Mycielin (2)";452714,35;0;0;0;0;0;0;0;0;0
3007082;"Opatówek (2)";0;0;169701,6;46396;18354;0;0;;;
3007083;"Opatówek (3)";;;;;;;;0;0;0
3007093;"Stawiszyn (3)";0;6224116,11;1733747,34;0;0;0;0;0;0;0
3007102;"Szczytniki (2)";0;0;0;0;0;0;0;450359,48;113337,66;0
3007112;"¯elazków (2)";289579;670430;847798;0;0;0;0;0;0;0
3008012;"Baranów (2)";2519554,58;2246287,25;624010,03;15000;256705;501000;99400;0;0;0
3008022;"Bralin (2)";0;83560;0;0;0;0;0;16682,76;0;0
3008033;"Kêpno (3)";192694;0;589897,3;525000;25000;826639,17;0;0;0;0
3008042;"£êka Opatowska (2)";2810669,55;0;0;0;0;0;0;26760;140000;88094,81
3008052;"Perzów (2)";0;32900;4000;0;0;0;0;12195;0;0
3008062;"Rychtal (2)";0;0;8400;0;0;0;0;464213,14;0;0
3008072;"Trzcinica (2)";0;0;0;0;0;0;0;20390,25;0;0
3009011;"Ko³o (1)";0;0;0;0;0;0;0;0;480000;636804,13
3009022;"Babiak (2)";1826176;2978044;137236,62;370107,2;231079,46;658615,76;0;579626,38;0;42049
3009032;"Chodów (2)";0;5e+05;527178;434009,96;221551,76;25000;139552,29;0;0;0
3009043;"D¹bie (3)";177059;683903,42;0;0;0;123500;0;0;0;0
3009052;"Grzegorzew (2)";0;510505;0;0;0;0;0;0;0;0
3009063;"K³odawa (3)";6000;83601;0;0;0;0;0;0;0;0
3009072;"Ko³o (2)";0;0;0;0;0;0;0;0;0;0
3009082;"Koœcielec (2)";0;367180,93;836534,47;21828,47;0;0;0;226804;0;0
3009092;"Olszówka (2)";445593;2025320;614793,67;1792427,18;196094,31;907080;0;0;0;0
3009102;"Osiek Ma³y (2)";424674;3790657;0;0;0;0;0;0;0;0
3009113;"Przedecz (3)";579700;1084998;982324,22;281419,1;1582993;907191,75;0;0;0;0
3010013;"Golina (3)";2e+05;1060883;1280245;771252,04;421021,57;189564,64;0;467259,48;672082,82;30171,61
3010022;"Grodziec (2)";0;0;0;0;0;0;0;0;0;0
3010032;"Kazimierz Biskupi (2)";454925,29;109624,03;2993101,09;1056681;0;507986;1420;18451,13;1761,35;0
3010043;"Kleczew (3)";35074,46;4782855,46;7196668,88;647231,54;337083,87;751166,41;13329,32;65037,55;4552,8;650,4
3010052;"Kramsk (2)";59480;272539;1523795,16;0;215930;292694,78;67300;0;72528,41;22370,5
3010062;"Krzymów (2)";0;0;0;0;0;0;0;0;0;0
3010073;"Rychwa³ (3)";0;1e+05;32193,3;69182,4;74353,5;2860;0;17200;734733,56;6555,77
3010082;"Rzgów (2)";62513;0;0;0;0;0;84500,56;0;0;0
3010092;"Skulsk (2)";0;0;623567;0;0;0;0;0;0;0
3010103;"Sompolno (3)";0;0;290;0;1e+06;0;0;0;0;0
3010112;"Stare Miasto (2)";206992,18;106573;28262,69;91500;20000;0;0;0;0;0
3010123;"Œlesin (3)";2233296;1136862;2200641,26;2518218,89;120000;0;0;0;0;0
3010132;"Wierzbinek (2)";368170;1737807;4533196,23;1018659,16;1685539,66;3392506,64;510792,87;316479,8;15922382,24;1870019,45
3010142;"Wilczyn (2)";1224738,93;5935546,83;1626428,62;0;0;0;0;0;0;0
3011011;"Koœcian (1)";0;0;0;0;0;0;0;0;0;665933,15
3011023;"Czempiñ (3)";0;161140;0;1e+06;7e+05;1899294,07;0;0;0;0
3011032;"Koœcian (2)";2e+05;3322877;3538784,13;644121,3;1283899,51;1246479,06;1346393,81;0;20000;1168033,98
3011043;"Krzywiñ (3)";0;2183879;0;0;0;0;0;0;0;0
3011053;"Œmigiel (3)";0;1229137;1184373,39;447540,21;175821,49;279699,25;0;0;0;0
3012011;"Sulmierzyce (1)";0;0;0;0;0;0;0;0;0;0
3012023;"Kobylin (3)";1320003;0;0;0;0;0;10;0;0;0
3012033;"KoŸmin Wielkopolski (3)";0;4534,1;0;0;0;0;0;0;0;0
3012043;"Krotoszyn (3)";0;382409,8;5e+05;0;0;0;0;138196,66;0;0
3012052;"Rozdra¿ew (2)";0;0;0;0;0;46097,48;0;0;31000;0
3012063;"Zduny (3)";0;0;0;0;0;0;0;0;0;0
3013012;"Krzemieniewo (2)";0;203819;206026;4000;0;0;0;0;0;0
3013022;"Lipno (2)";17360;324508;2457670,62;542770,57;358828,18;501976,77;23474,03;17431,26;36194;22197,61
3013033;"Osieczna (3)";117450;14820;4290;0;0;0;15000;0;0;0
3013043;"Rydzyna (3)";0;123134,37;0;0;0;28228;0;0;0;0
3013052;"Œwiêciechowa (2)";1710,92;105059,61;66478,3;54516,7;3316,58;20273,62;14525,19;54088,52;85050,26;93322,23
3013062;"Wijewo (2)";0;0;200;0;0;0;10000;3000;4900;1800
3013072;"W³oszakowice (2)";8469;2380;250300;0;0;0;0;0;0;0
3014012;"Chrzypsko Wielkie (2)";0;2083656,09;251753,05;694932,47;0;39378;0;466336,68;1119797,39;0
3014022;"Kwilcz (2)";0;0;0;0;0;480000;300842,76;0;0;0
3014033;"Miêdzychód (3)";782901,46;3502324;5986398,43;3082473,32;2985843,76;9850;0;0;183066,14;224328,75
3014043;"Sieraków (3)";0;0;0;0;0;0;0;0;0;0
3015012;"Kuœlin (2)";0;1494301,21;1165025,19;567251,5;9589,69;25959;0;0;0;1486370,79
3015023;"Lwówek (3)";0;3689711,15;1502839;0;0;0;0;0;0;0
3015032;"Miedzichowo (2)";0;0;0;0;0;0;0;0;0;0
3015043;"Nowy Tomyœl (3)";70755;0;0;0;0;0;155000;0;0;0
3015053;"Opalenica (3)";3200;0;0;0;93750;70380;0;0;0;0
3015063;"Zb¹szyñ (3)";0;0;0;0;0;0;0;0;0;0
3016013;"Oborniki (3)";5000;37550;9000;486412,34;29000;93000;662000;0;0;1198834,29
3016023;"RogoŸno (3)";169574;166743;409884,13;71440,12;1806042,9;768479,08;0;0;0;1207634,03
3016032;"Ryczywó³ (2)";0;1335521;971604,9;0;0;0;0;0;0;0
3017011;"Ostrów Wielkopolski (1)";9686124,63;3153751,04;9047332,07;1362689,29;0;0;0;0;0;0
3017023;"Nowe Skalmierzyce (3)";0;0;0;0;0;0;0;0;0;1563259,28
3017033;"Odolanów (3)";0;1169268,36;13270514,7;11194623,07;3854231,29;4056997,73;0;422111,35;76295,51;833692,02
3017042;"Ostrów Wielkopolski (2)";32512,39;55454,41;29238,52;430276,94;319144,29;1869719,87;29005,3;39984,7;30242;4800
3017052;"Przygodzice (2)";523447;677355;3462986,53;2392667,29;2967366,52;1033926,09;34113,3;120209,29;806068,07;795647,41
3017063;"Raszków (3)";0;0;0;0;0;0;0;0;0;0
3017072;"Sieroszewice (2)";0;0;0;0;0;0;0;0;0;0
3017082;"Soœnie (2)";0;98478,93;0;0;0;0;0;48000;0;0
3018012;"Czajków (2)";0;370657;1734552,1;180383,08;0;365297,61;0;450359,48;728128,12;164341,9
3018022;"Doruchów (2)";0;0;0;0;0;0;0;23121,72;0;0
3018033;"Grabów nad Prosn¹ (3)";1144755,31;0;0;0;0;0;0;0;0;0
3018042;"Kobyla Góra (2)";0;1627978,79;52360;0;0;0;5000;0;0;0
3018052;"Kraszewice (2)";0;0;0;0;0;0;0;0;343768,77;346779,73
3018063;"Mikstat (3)";149066;0;0;0;0;0;0;0;0;0
3018073;"Ostrzeszów (3)";0;5000;0;0;0;0;0;0;0;1818849,3
3019011;"Pi³a (1)";0;2e+05;0;0;1598328,99;0;911654,72;0;2393814,38;0
3019022;"Bia³oœliwie (2)";176798;0;0;0;0;0;0;0;0;289699,77
3019032;"Kaczory (2)";26400;0;0;2e+05;177025;684541,76;0;0;0;122734,11
3019043;"£ob¿enica (3)";1064230;3747799,37;71833;981912;570566,51;496610,1;0;0;1857344,81;829514,72
3019052;"Miasteczko Krajeñskie (2)";0;328911;0;0;0;0;25000;49229,32;0;0
3019062;"Szyd³owo (2)";156269;370543;25000;0;0;0;0;0;0;0
3019073;"Ujœcie (3)";392753;0;0;0;0;0;0;0;63545;0
3019083;"Wyrzysk (3)";0;1e+05;0;0;0;0;0;0;0;0
3019093;"Wysoka (3)";0;0;0;0;0;0;0;0;0;0
3020012;"Chocz (2)";639351,86;1342334;870324,51;268230,17;831526;;;;;
3020013;"Chocz (3)";;;;;;130622;0;0;0;1836125,74
3020022;"Czermin (2)";0;0;0;0;0;0;0;0;156097,28;0
3020032;"Dobrzyca (2)";1305000;113966,74;219973,56;0;;;;;;
3020033;"Dobrzyca (3)";;;;;0;0;0;0;0;0
3020042;"Giza³ki (2)";1490336,26;0;0;0;0;0;0;0;178293,09;0
3020052;"Go³uchów (2)";0;0;12000;0;0;0;0;0;89459,85;0
3020063;"Pleszew (3)";10895,5;0;0;0;347227,06;0;0;0;430597,94;50000
3021011;"Luboñ (1)";0;2240728,87;5808486,55;3638094,39;311142,63;1335963,38;15469,37;1620,08;271157,04;0
3021021;"Puszczykowo (1)";187731,15;803274,38;461209,86;279326,85;407545,28;86715;7e+05;1200000;5e+05;100555,8
3021033;"Buk (3)";2e+05;3459006,51;0;0;0;0;0;0;5e+05;268638
3021042;"Czerwonak (2)";195059;0;0;0;0;0;0;5000;0;0
3021052;"Dopiewo (2)";801932,06;494503,42;471204,45;232196,42;55401;455321,86;124967;106454;121268;117621,8
3021062;"Kleszczewo (2)";697422,16;355439,59;0;1033382,39;44693,36;1458947,86;76786,72;0;523920,62;321770,48
3021072;"Komorniki (2)";3530;203750;419163,92;507674,04;1434758,34;340000;0;0;433493,52;0
3021083;"Kostrzyn (3)";0;0;0;0;1691594,78;0;3611416,77;0;0;0
3021093;"Kórnik (3)";0;1100197,67;111500;0;0;77546,74;130149,73;145000;1523951,91;1039157,37
3021103;"Mosina (3)";0;0;3000;2500;593213,43;308570,07;481281,18;175000;7380;0
3021113;"Murowana Goœlina (3)";0;0;0;10000;0;0;0;0;0;0
3021123;"Pobiedziska (3)";0;0;0;0;0;0;0;0;0;0
3021132;"Rokietnica (2)";0;0;30712;2000;0;0;0;0;0;114137,8
3021143;"Stêszew (3)";0;0;0;0;0;0;0;0;0;0
3021152;"Suchy Las (2)";0;324603,53;708791,27;249346;57899,32;188221;0;0;0;0
3021163;"Swarzêdz (3)";4874446,59;0;419533,32;1e+05;3236020,33;324612,7;0;0;1514217,19;630885,57
3021172;"Tarnowo Podgórne (2)";0;0;195000;114669,74;345287,64;80000;524396,4;69271,85;105000;0
3022013;"Bojanowo (3)";0;415688;3264464;1048928;0;297014;0;0;0;0
3022023;"Jutrosin (3)";0;2391149,39;1626090,73;330397,55;722955,64;1087166;305000;0;0;25000
3022033;"Miejska Górka (3)";173281;48412;1252763;1664114,27;1161131;2046230,06;0;0;0;0
3022042;"Pakos³aw (2)";4078384,79;2554856,02;2550999;959965,93;496354,36;116309,37;0;0;0;0
3022053;"Rawicz (3)";0;0;0;0;0;0;0;150000;0;0
3023011;"S³upca (1)";0;0;0;0;0;0;0;0;0;0
3023022;"L¹dek (2)";0;0;0;0;0;0;0;0;0;0
3023032;"Orchowo (2)";1160995,61;501186,65;169363,66;0;0;544000;107440;0;0;0
3023042;"Ostrowite (2)";0;0;0;0;0;0;0;0;0;0
3023052;"Powidz (2)";0;1515754;232889,04;0;1250496,23;1367537,24;0;0;0;478657,56
3023062;"S³upca (2)";1313057;189494;850648,01;759741,39;400319,75;235653;0;0;0;0
3023072;"Strza³kowo (2)";0;4885268,7;3963779,01;277308,45;103475;1003483,2;0;0;0;0
3023083;"Zagórów (3)";27656;542886,6;2167178,94;0;1100485;0;0;0;0;0
3024011;"Obrzycko (1)";0;0;0;0;972461,38;43890,4;0;0;0;0
3024022;"Duszniki (2)";315189;894110;2120471,19;198914,14;558236,91;306827,46;0;0;0;0
3024032;"KaŸmierz (2)";0;0;0;0;0;0;0;0;0;0
3024042;"Obrzycko (2)";0;999118;511532,82;448127,32;1191683,23;627590,68;0;0;0;0
3024053;"Ostroróg (3)";0;0;0;0;0;0;0;0;0;0
3024063;"Pniewy (3)";0;3389661,66;0;1446881,09;376000;1141403,47;0;0;0;0
3024073;"Szamotu³y (3)";0;744279,33;2180803,65;589708;504442;2035279,4;668021,52;0;0;0
3024083;"Wronki (3)";0;3640;367877,54;158166,54;458263,62;2094759,5;0;0;0;0
3025012;"Dominowo (2)";0;0;0;2000;190926,23;0;0;0;0;0
3025022;"Krzykosy (2)";501432,63;0;0;0;0;0;0;0;0;861200,68
3025032;"Nowe Miasto nad Wart¹ (2)";0;0;0;0;0;0;0;0;0;0
3025043;"Œroda Wielkopolska (3)";0;3171544,26;3940136,64;3187340,99;2371295,36;3637082,35;547536,59;894995,77;5520296,94;1771615,6
3025052;"Zaniemyœl (2)";0;0;0;30000;0;8000;1e+05;0;0;0
3026012;"Brodnica (2)";0;26954;0;0;233728,17;803376,49;217271,3;0;0;0
3026023;"Dolsk (3)";669387,99;1662721,94;2354413;0;465000;1332740,31;0;0;0;0
3026033;"Ksi¹¿ Wielkopolski (3)";0;0;0;0;0;0;0;0;0;0
3026043;"Œrem (3)";3842349,26;3963802,98;502900;324146,14;180027,52;517767,64;0;0;0;0
3027011;"Turek (1)";0;0;0;0;0;0;0;0;602830,6;1354959,03
3027022;"Brudzew (2)";0;0;0;1285545,1;0;0;0;0;0;0
3027033;"Dobra (3)";0;0;0;0;0;0;0;0;0;0
3027042;"Kawêczyn (2)";0;0;0;0;0;0;0;2000;0;0
3027052;"Malanów (2)";200957,4;387500;312500;0;75000;0;2300;0;561763;0
3027062;"Przykona (2)";265031;3632766,37;372021,08;133189,52;73154,85;1685031,16;0;0;0;0
3027073;"Tuliszków (3)";0;2000;0;0;0;4000;0;470162,48;829243,17;29396,38
3027082;"Turek (2)";0;0;0;0;0;0;0;0;267000;0
3027092;"W³adys³awów (2)";0;0;0;0;0;0;0;0;0;0
3028011;"W¹growiec (1)";0;0;0;0;0;0;0;0;0;0
3028022;"Damas³awek (2)";0;0;0;0;0;0;0;0;0;0
3028033;"Go³añcz (3)";273090;0;0;20000;0;0;0;0;0;0
3028042;"Mieœcisko (2)";325;268659;640704,78;171330,72;1200;0;0;0;0;0
3028053;"Skoki (3)";126713,76;1029738,75;203195;1400183,9;70021,64;224937,3;0;0;731992,49;0
3028062;"Wapno (2)";0;0;0;0;0;0;0;0;0;0
3028072;"W¹growiec (2)";61800;0;0;0;0;0;69468;2000;117789;0
3029012;"Przemêt (2)";0;0;0;0;0;0;0;266729;294016;0
3029022;"Siedlec (2)";0;536454;45816;2323005,92;20896;47335,2;0;0;176275,47;239373
3029033;"Wolsztyn (3)";0;0;0;0;0;0;0;0;0;0
3030012;"Ko³aczkowo (2)";116918;733899,75;41010,75;0;0;0;0;0;0;0
3030023;"Mi³os³aw (3)";9492640,47;9352729,39;3452641,63;228730;74246,72;205695,28;0;6642;0;0
3030033;"Nekla (3)";0;368899,95;3402102,58;838285,4;360194,51;569170,2;0;0;38134;86828,1
3030043;"Pyzdry (3)";448133,08;2300;28825;55;15000;40000;500;0;0;0
3030053;"Wrzeœnia (3)";0;2123397,28;2345297,49;167035,96;2000;6477175,18;2e+06;592383,41;176549;850699,95
3031011;"Z³otów (1)";3991;0;0;0;0;1e+05;10000;165370,25;1406,5;0
3031023;"Jastrowie (3)";0;357921;227135;12061,14;12901,2;0;107376,57;0;0;0
3031033;"Krajenka (3)";0;0;87658,2;0;0;0;250000;0;0;0
3031042;"Lipka (2)";0;512693;123711;0;0;646026,49;0;30000;0;0
3031053;"Okonek (3)";0;0;442872;53300;0;21000;0;0;114469,43;0
3031062;"Tarnówka (2)";0;0;0;0;0;0;0;0;0;0
3031072;"Zakrzewo (2)";250930;2734638;298408,06;859181,56;530876;46349;0;597104,78;0;211985,03
3031082;"Z³otów (2)";0;65050;2767200,15;1254042,25;180052,61;442992,66;0;0;0;1181520,05
3061011;"Kalisz (1)";125974,62;297013,08;234200,83;85762,59;33177,54;-2406,63;0;1170880,74;1812483,05;0
3062011;"Konin (1)";6690664,99;12444398,56;10528978,41;592765,96;220021,75;0;0;550000;0;1204928,11
3063011;"Leszno (1)";8111896,84;3970098,55;300906,73;278981,78;1919659,99;548453,06;593315,78;239927,56;712,5;258911,36
3064011;"Poznañ (1)";108572411,5;26444741,06;19573371,36;5855921,05;629882,51;47302,6;193800;0;0;0
3201011;"Bia³ogard (1)";0;0;0;0;0;0;0;0;0;0
3201022;"Bia³ogard (2)";0;0;385533,43;0;0;45596,74;0;0;0;0
3201033;"Karlino (3)";733861,21;600;5051594,12;4548164,4;10018716,12;6841083,31;4124283,98;1973757,63;3043245,7;4500505,54
3201043;"Tychowo (3)";500;2000;0;147566,34;122200;0;0;10500;0;0
3202012;"Bierzwnik (2)";0;0;0;0;0;0;0;0;0;0
3202023;"Choszczno (3)";0;0;0;0;0;814060,11;0;0;0;0
3202033;"Drawno (3)";112847;0;0;0;231355;236658,28;162360;0;1699901,56;195333,96
3202042;"Krzêcin (2)";0;0;0;0;0;0;0;0;0;0
3202053;"Pe³czyce (3)";847535;0;0;183870,24;288969,02;233813,1;0;1e+05;0;0
3202063;"Recz (3)";3331160,28;1528146,55;0;15719,75;544944,87;0;0;0;0;0
3203013;"Czaplinek (3)";179832,36;2029578,06;3298483,51;578858,28;185170,5;546634,54;28141,35;94233,09;102454,16;1245784,57
3203023;"Drawsko Pomorskie (3)";0;0;0;0;98400;0;0;0;0;230187,76
